book_link	book_description
https://www.goodreads.com/book/show/1274	Once upon a time Martians and Venusians met, fell in love, and had happy relationships together because they respected and accepted their differences. Then they came to Earth and amnesia set in: they forgot they were from different planets.Based on years of successful counseling of couples and individuals, Men Are from Mars, Women Are from Venus has helped millions of coup
https://www.goodreads.com/book/show/37677996	9 Hours and 58 MinutesFrom author Gilly Macmillan comes this original, chilling and twisty mystery about two shocking murder cases twenty years apart, and the threads that bind them.Twenty years ago, eleven-year-olds Charlie Paige and Scott Ashby were murdered in the city of Bristol, their bodies dumped near a dog racing track. A man was convicted of the brutal crime, but
https://www.goodreads.com/book/show/105576	Five Point Someone is a story about three friends in IIT who are unable to cope.The book starts with a disclaimer, “This is not a book to teach you how to get into IIT or even how to live in college. In fact, it describes how screwed up things can get if you don’t think straight.”Three hostelmates – Alok, Hari and Ryan get off to a bad start in IIT – they screw up the firs
https://www.goodreads.com/book/show/1618	Christopher John Francis Boone knows all the countries of the world and their capitals and every prime number up to 7,057. He relates well to animals but has no understanding of human emotions. He cannot stand to be touched. And he detests the color yellow.Although gifted with a superbly logical brain, for fifteen-year-old Christopher everyday interactions and admonishment
https://www.goodreads.com/book/show/80468	Capital, Vol 3, subtitled The Process of Capitalist Production as a Whole, was prepared by Friedrich Engels from notes left by Marx & published in 1894. It&apos;s in seven parts:1.The conversion of Surplus Value into Profit & the rate of Surplus Value into the rate of Profit2.Conversion of Profit into Average Profit3.The Law of the Tendency of the Rate of Profit to Fall4.Conver
https://www.goodreads.com/book/show/18050143	If you want to build a better future, you must believe in secrets.The great secret of our time is that there are still uncharted frontiers to explore and new inventions to create. In Zero to One, legendary entrepreneur and investor Peter Thiel shows how we can find singular ways to create those new things. Thiel begins with the contrarian premise that we live in an age of
https://www.goodreads.com/book/show/24003213	A disturbed grave in a century-old cemetery. A ciphered message. A mysterious `repeater&apos;... On a visit to the Park Street cemetery in Calcutta, Feluda and his friends chance upon an old grave that has been dug into. Slight clues lead them into the heart of a mystery that is both complex and blood-curdling. When the jigsaw that involves a seance in a gloomy old building, a
https://www.goodreads.com/book/show/105578	Press 1 for technical support. Press 2 for broken hearts.Press 3 if your life has totally crashed. . . . Six friends work nights at a call center in India, providing technical support for a major U.S. appliance corporation. Skilled in patience–and accent management–they help American consumers keep their lives running. Yet behind the headsets, everybody’s heart is on the l
https://www.goodreads.com/book/show/49381341	HARRY DRESDEN IS BACK AND READY FOR ACTION, in the new entry in the #1 New York Times bestselling Dresden Files.  When the Supernatural nations of the world meet up to negotiate an end to ongoing hostilities, Harry Dresden, Chicago&apos;s only professional wizard, joins the White Council&apos;s security team to make sure the talks stay civil. But can he succeed, when dark politi
https://www.goodreads.com/book/show/32275	How did the replication bomb we call ”life” begin and where in the world, or rather, in the universe, is it heading? Writing with characteristic wit and an ability to clarify complex phenomena (the New York Times described his style as ”the sort of science writing that makes the reader feel like a genius”), Richard Dawkins confronts this ancient mystery.
https://www.goodreads.com/book/show/5107	The hero-narrator of The Catcher in the Rye is an ancient child of sixteen, a native New Yorker named Holden Caulfield. Through circumstances that tend to preclude adult, secondhand description, he leaves his prep school in Pennsylvania and goes underground in New York City for three days. The boy himself is at once too simple and too complex for us to make any final comme
https://www.goodreads.com/book/show/4950	Off the easternmost corner of India, in the Bay of Bengal, lies the immense labyrinth of tiny islands known as the Sundarbans, where settlers live in fear of drowning tides and man-eating tigers. Piya Roy, a young American marine biologist of Indian descent, arrives in this lush, treacherous landscape in search of a rare species of river dolphin and enlists the aid of a lo
https://www.goodreads.com/book/show/13530981	Suffused with Munro&apos;s clarity of vision and her unparalleled gift for storytelling, these tales about departures and beginnings, accidents and dangers, and outgoings and homecomings both imagined and real, paint a radiant, indelible portrait of how strange, perilous, and extraordinary ordinary life can be.Alice Munro&apos;s peerless ability to give us the essence of a life in o
