user	item	timestamp	label	aspects	liked/disliked-aspects	comment
22	529	-2-	5	director: Gil Kenan------actor: Ryan Whitney Newman, Steve Buscemi, Mitchel Musso, Sam Lerner, Spencer Locke------genre: Animation, Comedy, Family, Fantasy------content: haunted house, halloween, animation, house, friends	genre	nan
13	17	-2-	4	director: David Yates------actor: Eddie Redmayne, Katherine Waterston, Alison Sudol, Johnny Depp, Jude Law------genre: Adventure, Fantasy, Family------content: mystical, magic, wizardry, boring, dumbledore	director, actor	nan
13	19	-2-	3	director: Tim Story------actor: Ioan Gruffudd, Jessica Alba, Chris Evans, Michael Chiklis, Julian McMahon------genre: Action, Adventure, Fantasy, Science Fiction------content: superhero, Jessica Alba, Marvel, comic book, idiotic	actor	nan
13	404	-2-	4	director: Ryan Coogler------actor: Chadwick Boseman, Michael B. Jordan, Lupita Nyong'o, Danai Gurira, Martin Freeman------genre: Action, Adventure, Fantasy, Science Fiction------content: superhero, strong female characters, Marvel, Africa, social commentary	genre, content	nan
13	418	-2-	4	director: Bryan Singer------actor: Hugh Jackman, Patrick Stewart, Ian McKellen, Famke Janssen, James Marsden------genre: Adventure, Action, Science Fiction------content: superhero, comic book, action, Marvel, Hugh Jackman	content	nan
13	419	-2-	5	director: Gavin Hood------actor: Hugh Jackman, Liev Schreiber, Danny Huston, Lynn Collins, Taylor Kitsch------genre: Adventure, Action, Thriller, Science Fiction------content: superhero, Hugh Jackman, Marvel, action, comic book	actor,content	nan
23	6	-2-	4	director: Gore Verbinski------actor: Johnny Depp, Orlando Bloom, Keira Knightley, Geoffrey Rush, Jack Davenport------genre: Adventure, Fantasy, Action------content: Johnny Depp, pirates, adventure, action, comedy	content	nan
23	9	-2-	3	director: Alfonso Cuarón------actor: Daniel Radcliffe, Rupert Grint, Emma Watson, Gary Oldman, Alan Rickman------genre: Adventure, Fantasy------content: magic, harry potter, time travel, fantasy, wizards	content	nan
23	522	-2-	2	director: Mark Dindal------actor: David Spade, John Goodman, Eartha Kitt, Patrick Warburton, Wendie Malick------genre: Adventure, Animation, Comedy, Family, Fantasy------content: Disney, funny, animation, Disney animated feature, transformation	content	nan
23	16	-2-	2	director: James Wan------actor: Jason Momoa, Amber Heard, Willem Dafoe, Patrick Wilson, Nicole Kidman------genre: Action, Adventure, Fantasy------content: superhero, Jason Momoa, cheesy, strong female characters, atlantis	content	nan
23	17	-2-	2	director: David Yates------actor: Eddie Redmayne, Katherine Waterston, Alison Sudol, Johnny Depp, Jude Law------genre: Adventure, Fantasy, Family------content: mystical, magic, wizardry, boring, dumbledore	content	nan
4	780	-2-	3	director: Steven Spielberg------actor: Daniel Craig, Andy Serkis, Cary Elwes, Jamie Bell, Tony Curran------genre: Adventure, Animation, Mystery------content: animation, treasure hunt, Steven Spielberg, comic book, 3D effects	genre	nan
4	17	-2-	2	director: David Yates------actor: Eddie Redmayne, Katherine Waterston, Alison Sudol, Johnny Depp, Jude Law------genre: Adventure, Fantasy, Family------content: mystical, magic, wizardry, boring, dumbledore	storytelling	nan
4	536	-2-	2	director: Cory Edwards, Todd Edwards, Tony Leech------actor: David Ogden Stiers, Anne Hathaway, Glenn Close, Jim Belushi, Patrick Warburton------genre: Animation, Comedy, Family------content: fairy tale, parody, little red riding hood, nonlinear, computer animation	content	nan
4	286	-2-	4	director: Peter Weir------actor: Robin Williams, Ethan Hawke, Robert Sean Leonard, Gale Hansen, Josh Charles------genre: Drama------content: philosophy, inspirational, Robin Williams, bittersweet, coming of age	genre	nan
4	421	-2-	4	director: Brad Bird------actor: Craig T. Nelson, Holly Hunter, Sarah Vowell, Huck Milner, Catherine Keener------genre: Action, Adventure, Animation, Family------content: superhero, Pixar, family, feminism, funny	genre	nan
14	139	-2-	3	director: Fernando Meirelles------actor: Alexandre Rodrigues, Leandro Firmino, Phellipe Haagensen, Douglas Silva, Jonathan Haagensen------genre: Drama, Crime------content: multiple storylines, Brazil, based on a true story, drugs, crime	content	storyline
14	268	-2-	3	director: Quentin Tarantino------actor: Brad Pitt, Mélanie Laurent, Christoph Waltz, Eli Roth, Michael Fassbender------genre: Drama, Action, Thriller, War------content: Quentin Tarantino, Brad Pitt, World War II, dark comedy, black comedy	content	content, cast
14	145	-2-	2	director: Lexi Alexander------actor: Elijah Wood, Claire Forlani, Charlie Hunnam, Ross McCall, Leo Gregory------genre: Crime, Drama------content: gang brawls, Elijah Wood, extremely violent, football, friendship	content	nan
14	538	-2-	2	director: Lorene Scafaria------actor: Constance Wu, Jennifer Lopez, Julia Stiles, Keke Palmer, Lili Reinhart------genre: Drama, Comedy, Crime------content: strippers, crime, female friendship, Wall Street, female leads	content	good cast but did not like story
14	298	-2-	3	director: Luc Besson------actor: Jean Reno, Natalie Portman, Gary Oldman, Danny Aiello, Peter Appel------genre: Crime, Drama, Action------content: Jean Reno, Natalie Portman, assassin, great acting, Gary Oldman	content	storyline
5	40	-2-	5	director: Josh Cooley------actor: Tom Hanks, Tim Allen, Annie Potts, Tony Hale, Keegan-Michael Key------genre: Adventure, Animation, Comedy, Family, Fantasy------content: Pixar, sequel, touching, friendship, family	Actor	nan
5	536	-2-	4	director: Cory Edwards, Todd Edwards, Tony Leech------actor: David Ogden Stiers, Anne Hathaway, Glenn Close, Jim Belushi, Patrick Warburton------genre: Animation, Comedy, Family------content: fairy tale, parody, little red riding hood, nonlinear, computer animation	Genre	nan
5	286	-2-	5	director: Peter Weir------actor: Robin Williams, Ethan Hawke, Robert Sean Leonard, Gale Hansen, Josh Charles------genre: Drama------content: philosophy, inspirational, Robin Williams, bittersweet, coming of age	Actor, Genre, Content	nan
5	421	-2-	3	director: Brad Bird------actor: Craig T. Nelson, Holly Hunter, Sarah Vowell, Huck Milner, Catherine Keener------genre: Action, Adventure, Animation, Family------content: superhero, Pixar, family, feminism, funny	Genre	nan
5	296	-2-	5	director: Roger Allers, Rob Minkoff------actor: Matthew Broderick, James Earl Jones, Jeremy Irons, Rowan Atkinson, Niketa Calame------genre: Family, Animation, Drama------content: Disney, animation, coming of age, musical, soundtrack	Genre	nan
6	140	-2-	4	director: Martin Scorsese------actor: Ray Liotta, Robert De Niro, Joe Pesci, Lorraine Bracco, Paul Sorvino------genre: Drama, Crime------content: mafia, Martin Scorsese, Robert De Niro, organized crime, dark comedy	content	nan
6	145	-2-	4	director: Lexi Alexander------actor: Elijah Wood, Claire Forlani, Charlie Hunnam, Ross McCall, Leo Gregory------genre: Crime, Drama------content: gang brawls, Elijah Wood, extremely violent, football, friendship	content	nan
6	537	-2-	5	director: Sofia Coppola------actor: Bill Murray, Scarlett Johansson, Giovanni Ribisi, Anna Faris, Akiko Takeshita------genre: Drama, Romance, Comedy------content: atmospheric, Bill Murray, Scarlett Johansson, bittersweet, Japan	content	nan
6	538	-2-	4	director: Lorene Scafaria------actor: Constance Wu, Jennifer Lopez, Julia Stiles, Keke Palmer, Lili Reinhart------genre: Drama, Comedy, Crime------content: strippers, crime, female friendship, Wall Street, female leads	content	nan
6	433	-2-	5	director: Quentin Tarantino------actor: Jamie Foxx, Christoph Waltz, Leonardo DiCaprio, Kerry Washington, Samuel L. Jackson------genre: Drama, Western------content: Quentin Tarantino, Leonardo DiCaprio, visually appealing, Samuel L. Jackson, great performances	content	nan
15	20	-2-	3	director: Brett Ratner------actor: Hugh Jackman, Halle Berry, Ian McKellen, Patrick Stewart, Famke Janssen------genre: Adventure, Action, Science Fiction, Thriller------content: superhero, Hugh Jackman, comic book, mutants, Marvel	genre,content	comic style movie, action
15	329	-2-	4	director: Ron Clements, John Musker------actor: Jodi Benson, Samuel E. Wright, Pat Carroll, Christopher Daniel Barnes, Kenneth Mars------genre: Animation, Family, Fantasy------content: Disney, mermaid, animation, talking animals, Oscar (Best Music - Original Song)	genre,content	animation, musical, family-friendly
15	421	-2-	5	director: Brad Bird------actor: Craig T. Nelson, Holly Hunter, Sarah Vowell, Huck Milner, Catherine Keener------genre: Action, Adventure, Animation, Family------content: superhero, Pixar, family, feminism, funny	genre, content,acting	animation, action, superhero, family-friendly
15	678	-2-	4	director: Matthew Vaughn------actor: John F. Kennedy, James McAvoy, Laurence Belcher, Michael Fassbender, Éva Magyar------genre: Action, Science Fiction, Adventure------content: superhero, Marvel, x-men, Michael Fassbender, comic book	genre, content,acting,story	nan
15	49	-2-	2	director: James Cameron------actor: Sam Worthington, Zoe Saldana, Stephen Lang, Sigourney Weaver, Joel David Moore------genre: Action, Adventure, Fantasy, Science Fiction------content: futuristic, beautiful scenery, visually stunning, aliens, predictable	content,acting	forgetable, too dramatic
19	17	-2-	4	director: David Yates------actor: Eddie Redmayne, Katherine Waterston, Alison Sudol, Johnny Depp, Jude Law------genre: Adventure, Fantasy, Family------content: mystical, magic, wizardry, boring, dumbledore	Genre	nan
19	405	-2-	5	director: Anthony Russo, Joe Russo------actor: Chris Evans, Robert Downey Jr., Scarlett Johansson, Sebastian Stan, Anthony Mackie------genre: Adventure, Action, Science Fiction------content: superhero, Marvel, Captain America, Iron Man, spider-man	Genre	Super Hero
19	406	-2-	4	director: Anthony Russo, Joe Russo------actor: Chris Evans, Scarlett Johansson, Sebastian Stan, Anthony Mackie, Cobie Smulders------genre: Action, Adventure, Science Fiction------content: superhero, Marvel Cinematic Universe, Scarlett Johansson, Chris Evans, Captain America	Genre	nan
19	535	-2-	5	director: Susanne Bier------actor: Sandra Bullock, Trevante Rhodes, Jacki Weaver, Rosa Salazar, Danielle Macdonald------genre: Thriller, Drama, Science Fiction------content: post-apocalyptic, survival, pandemic, dystopia, Sandra Bullock	Genre	nan
19	24	-2-	3	director: James Wan------actor: Leigh Whannell, Cary Elwes, Danny Glover, Ken Leung, Dina Meyer------genre: Horror, Mystery, Crime------content: twist ending, mindfuck, clever, serial killer, surprise ending	Genre	nan
1	514	-2-	1	director: Andrew Davis------actor: Harrison Ford, Tommy Lee Jones, Joe Pantoliano, Daniel Roebuck, Jeroen Krabbé------genre: Adventure, Action, Thriller, Crime, Mystery------content: Harrison Ford, Tommy Lee Jones, suspense, thriller, action	genre	nan
1	789	-2-	5	director: Francis Lawrence------actor: Will Smith, Alice Braga, Charlie Tahan, Dash Mihok, Salli Richardson-Whitfield------genre: Drama, Horror, Action, Thriller, Science Fiction------content: post-apocalyptic, zombies, alone in the world, Will Smith, survival	actor	nan
1	416	-2-	5	director: Jon Turteltaub------actor: Nicolas Cage, Diane Kruger, Justin Bartha, Sean Bean, Jon Voight------genre: Adventure, Action, Thriller, Mystery------content: conspiracy theory, treasure hunt, secret societies, adventure, Nicolas Cage	actor, content	nan
1	674	-2-	1	director: James Wan------actor: Patrick Wilson, Rose Byrne, Ty Simpkins, Lin Shaye, Barbara Hershey------genre: Horror, Thriller------content: serial killer, possession, horror, ghosts, demon	content	nan
1	422	-2-	5	director: Sylvester Stallone------actor: Sylvester Stallone, Jason Statham, Jet Li, Dolph Lundgren, Eric Roberts------genre: Thriller, Adventure, Action------content: Sylvester Stallone, Mickey Rourke, Jason Statham, Arnold Schwarzenegger, Jet Li	actor	nan
9	521	-2-	3	director: Edgar Wright------actor: Simon Pegg, Kate Ashfield, Lucy Davis, Nick Frost, Dylan Moran------genre: Horror, Comedy------content: zombies, black comedy, Simon Pegg, british comedy, parody	genre	nan
9	783	-2-	3	director: Mike Rohl------actor: Vanessa Hudgens, Sam Palladio, Suanne Braun, Sara Stewart, Natali Yura------genre: Romance------content: Christmas, romantic	genre	nan
9	146	-2-	3	director: Cameron Crowe------actor: Tom Cruise, Cuba Gooding Jr., Renée Zellweger, Kelly Preston, Alison Armitage------genre: Comedy, Drama, Romance------content: Tom Cruise, quotable, sports, happy ending, Renee Zellweger	genre	actor too
9	275	-2-	2	director: Larry Charles------actor: Sacha Baron Cohen, Ken Davitian, Luenell, Pamela Anderson, Bob Barr------genre: Comedy------content: satire, mockumentary, crude humor, controversial, Sacha Baron Cohen	content	actor
9	675	-2-	4	director: Tom Shadyac------actor: Jim Carrey, Morgan Freeman, Jennifer Aniston, Philip Baker Hall, Catherine Bell------genre: Fantasy, Comedy------content: Jim Carrey, comedy, god, religion, Morgan Freeman	content	actor also
11	142	-2-	4	director: Roland Emmerich------actor: Mel Gibson, Heath Ledger, Logan Lerman, René Auberjonois, Joely Richardson------genre: Drama, History, War, Action------content: Mel Gibson, historical, history, war, American Revolution	actors	I like the cast of actors
11	15	-2-	4	director: Sam Raimi------actor: Tobey Maguire, Willem Dafoe, Kirsten Dunst, James Franco, Rosemary Harris------genre: Fantasy, Action------content: superhero, comic book, Tobey Maguire, action, Marvel	actors	The cast of actors is pretty nice
11	528	-2-	4	director: Paul Feig------actor: Melissa McCarthy, Jude Law, Rose Byrne, Jason Statham, Miranda Hart------genre: Action, Comedy, Crime------content: comedy, Melissa McCarthy, feminist, espionage, action	content	action comedy film
11	403	-2-	2	director: Jay Oliva------actor: Peter Weller, Ariel Winter, David Selby, Wade Williams, Michael McKean------genre: Action, Animation, Mystery------content: Batman, dystopic future, animation	director	I think the director has not done a good job with the Batman series
11	533	-2-	1	director: Cathy Yan------actor: Margot Robbie, Ewan McGregor, Mary Elizabeth Winstead, Jurnee Smollett, Rosie Perez------genre: Action, Crime, Comedy------content: strong female lead, female bonding, Fight Choreography, great soundtrack, visually appealing	content	I dont like cartoon films most of the time,except some particular movies
7	269	-2-	5	director: Michel Gondry------actor: Jim Carrey, Kate Winslet, Kirsten Dunst, Mark Ruffalo, Elijah Wood------genre: Science Fiction, Drama, Romance------content: surreal, thought-provoking, nonlinear, bittersweet, Jim Carrey	genre	nan
7	399	-2-	4	director: Kenny Ortega------actor: Zac Efron, Vanessa Hudgens, Ashley Tisdale, Lucas Grabeel, Corbin Bleu------genre: Comedy, Drama, Music, Romance------content: musical, Disney, high school, music, Zac Efron	genre	nan
7	272	-2-	5	director: Thomas Vinterberg------actor: Mads Mikkelsen, Thomas Bo Larsen, Annika Wedderkopp, Lasse Fogelstrøm, Susse Wold------genre: Drama------content: painful to watch, Mads Mikkelsen, excellent acting, hard to watch, intense	content	nan
7	145	-2-	3	director: Lexi Alexander------actor: Elijah Wood, Claire Forlani, Charlie Hunnam, Ross McCall, Leo Gregory------genre: Crime, Drama------content: gang brawls, Elijah Wood, extremely violent, football, friendship	content	nan
